����ʱ��,ͨ����(0:һ���;1:��ƵӦ���;2:��Ƶ����;4:Ka),��ʱ��ʶ,����״̬(0:����;1:����),����A��ѹԴ����-ֱ-M017PI004,����A��ѹԴ����-ֱ-M017PI004Դ��,����A����г������-ֱ-M017PV002,����A����г������-ֱ-M017PV002Դ��,����A���ݶ����ܵ�ѹ-ֱ-M017PV003,����A���ݶ����ܵ�ѹ-ֱ-M017PV003Դ��,����A����ѹ�ص�ѹ-ֱ-M017PV005,����A����ѹ�ص�ѹ-ֱ-M017PV005Դ��,����A����ָʾ-ֱ-M017PV006,����A����ָʾ-ֱ-M017PV006Դ��
2022-04-01 15:25:09.626,1,FALSE,0,0.09308142500000001,0131,2.095705395,1AD3,0.6955166150000001,08E7,0.40345457,052A,3.691822945,2F41
2022-04-01 15:25:25.623,1,FALSE,0,0.09521772,0138,2.09845206,1ADC,0.6949062450000001,08E5,0.40284420000000004,0528,3.691822945,2F41
2022-04-01 15:25:41.623,1,FALSE,0,0.09643846,013C,2.08624466,1AB4,0.693685505,08E1,0.40192864500000003,0525,3.6921281300000004,2F42
2022-04-01 15:25:57.623,1,FALSE,0,0.094912535,0137,2.0917379900000004,1AC6,0.693685505,08E1,0.40253901500000006,0527,3.6921281300000004,2F42
2022-04-01 15:26:13.623,1,FALSE,0,0.09308142500000001,0131,2.1021142800000003,1AE8,0.694295875,08E3,0.40345457,052A,3.692433315,2F43
2022-04-01 15:26:29.623,1,FALSE,0,0.09521772,0138,2.0902120650000002,1AC1,0.6952114300000001,08E6,0.40345457,052A,3.6921281300000004,2F42
2022-04-01 15:26:45.624,1,FALSE,0,0.09430216500000001,0135,2.095095025,1AD1,0.696126985,08E9,0.40284420000000004,0528,3.692433315,2F43
2022-04-01 15:27:01.624,1,FALSE,0,0.094912535,0137,2.0996728,1AE0,0.69338032,08E0,0.40253901500000006,0527,3.693043685,2F45
2022-04-01 15:27:17.624,1,FALSE,0,0.096133275,013B,2.0993676150000002,1ADF,0.6952114300000001,08E6,0.403149385,0529,3.6927385000000004,2F44
2022-04-01 15:27:33.624,1,FALSE,0,0.09643846,013C,2.1033350200000003,1AEC,0.69643217,08EA,0.40253901500000006,0527,3.691822945,2F41
2022-04-01 15:27:49.624,1,FALSE,0,0.095522905,0139,2.103029835,1AEB,0.6949062450000001,08E5,0.40223383,0526,3.6915177600000004,2F40
2022-04-01 15:28:05.624,1,FALSE,0,0.09216587000000001,012E,2.100588355,1AE3,0.694295875,08E3,0.40253901500000006,0527,3.6921281300000004,2F42
2022-04-01 15:28:21.624,1,FALSE,0,0.09399698000000001,0134,2.094484655,1ACF,0.6958218,08E8,0.40284420000000004,0528,3.6915177600000004,2F40
2022-04-01 15:28:37.624,1,FALSE,0,0.09430216500000001,0135,2.090822435,1AC3,0.6967373550000001,08EB,0.40253901500000006,0527,3.692433315,2F43
2022-04-01 15:28:53.624,1,FALSE,0,0.094912535,0137,2.0981468750000003,1ADB,0.6955166150000001,08E7,0.40253901500000006,0527,3.691822945,2F41
2022-04-01 15:29:09.624,1,FALSE,0,0.095522905,0139,2.0941794700000003,1ACE,0.69643217,08EA,0.40284420000000004,0528,3.691822945,2F41
2022-04-01 15:29:25.624,1,FALSE,0,0.09399698000000001,0134,2.09540021,1AD2,0.69643217,08EA,0.40253901500000006,0527,3.6915177600000004,2F40
2022-04-01 15:29:41.625,1,FALSE,0,0.09430216500000001,0135,2.09784169,1ADA,0.6955166150000001,08E7,0.40223383,0526,3.691822945,2F41
2022-04-01 15:29:57.625,1,FALSE,0,0.09399698000000001,0134,2.099977985,1AE1,0.6958218,08E8,0.40223383,0526,3.6927385000000004,2F44
2022-04-01 15:30:13.625,1,FALSE,0,0.094912535,0137,2.09601058,1AD4,0.69643217,08EA,0.40223383,0526,3.692433315,2F43
2022-04-01 15:30:29.625,1,FALSE,0,0.09399698000000001,0134,2.09112762,1AC4,0.693685505,08E1,0.40284420000000004,0528,3.6906022050000002,2F3D
2022-04-01 15:30:45.625,1,FALSE,0,0.09521772,0138,2.103640205,1AED,0.6946010600000001,08E4,0.40253901500000006,0527,3.6915177600000004,2F40
2022-04-01 15:31:01.625,1,FALSE,0,0.09460735,0136,2.09784169,1ADA,0.6946010600000001,08E4,0.40192864500000003,0525,3.691822945,2F41
2022-04-01 15:31:17.625,1,FALSE,0,0.09430216500000001,0135,2.0917379900000004,1AC6,0.6955166150000001,08E7,0.40284420000000004,0528,3.692433315,2F43
2022-04-01 15:31:33.625,1,FALSE,0,0.09430216500000001,0135,2.090822435,1AC3,0.69399069,08E2,0.40253901500000006,0527,3.692433315,2F43
2022-04-01 15:31:49.625,1,FALSE,0,0.09369179500000001,0133,2.102419465,1AE9,0.6949062450000001,08E5,0.403149385,0529,3.6915177600000004,2F40
2022-04-01 15:32:05.625,1,FALSE,0,0.09643846,013C,2.0963157650000004,1AD5,0.6930751350000001,08DF,0.40284420000000004,0528,3.6921281300000004,2F42
2022-04-01 15:32:21.626,1,FALSE,0,0.09582809,013A,2.092653545,1AC9,0.6949062450000001,08E5,0.40284420000000004,0528,3.692433315,2F43
2022-04-01 15:32:37.625,1,FALSE,0,0.09430216500000001,0135,2.1027246500000003,1AEA,0.6946010600000001,08E4,0.40284420000000004,0528,3.691822945,2F41
2022-04-01 15:32:53.625,1,FALSE,0,0.09430216500000001,0135,2.1008935400000004,1AE4,0.6955166150000001,08E7,0.40192864500000003,0525,3.6921281300000004,2F42
2022-04-01 15:33:09.626,1,FALSE,0,0.095522905,0139,2.095705395,1AD3,0.6952114300000001,08E6,0.40284420000000004,0528,3.692433315,2F43
2022-04-01 15:33:25.625,1,FALSE,0,0.09399698000000001,0134,2.0963157650000004,1AD5,0.6958218,08E8,0.40375975500000005,052B,3.693654055,2F47
2022-04-01 15:33:41.624,1,FALSE,0,0.095522905,0139,2.093874285,1ACD,0.6979580950000001,08EF,0.403149385,0529,3.691212575,2F3F
2022-04-01 15:33:57.626,1,FALSE,0,0.096743645,013D,2.09540021,1AD2,0.6946010600000001,08E4,0.403149385,0529,3.6927385000000004,2F44
2022-04-01 15:34:13.624,1,FALSE,0,0.096133275,013B,2.09601058,1AD4,0.69399069,08E2,0.40253901500000006,0527,3.6921281300000004,2F42
2022-04-01 15:34:29.625,1,FALSE,0,0.09308142500000001,0131,2.1008935400000004,1AE4,0.6958218,08E8,0.40223383,0526,3.6927385000000004,2F44
2022-04-01 15:34:45.626,1,FALSE,0,0.09582809,013A,2.1027246500000003,1AEA,0.6952114300000001,08E6,0.40284420000000004,0528,3.691212575,2F3F
2022-04-01 15:35:01.625,1,FALSE,0,0.09399698000000001,0134,2.095705395,1AD3,0.693685505,08E1,0.40253901500000006,0527,3.6915177600000004,2F40
2022-04-01 15:35:17.625,1,FALSE,0,0.09399698000000001,0134,2.093263915,1ACB,0.6952114300000001,08E6,0.403149385,0529,3.691212575,2F3F
2022-04-01 15:35:33.625,1,FALSE,0,0.09247105500000001,012F,2.0975365050000003,1AD9,0.6949062450000001,08E5,0.403149385,0529,3.691822945,2F41
2022-04-01 15:35:49.625,1,FALSE,0,0.09430216500000001,0135,2.0975365050000003,1AD9,0.69643217,08EA,0.40253901500000006,0527,3.6906022050000002,2F3D
2022-04-01 15:36:05.625,1,FALSE,0,0.095522905,0139,2.093874285,1ACD,0.6949062450000001,08E5,0.40284420000000004,0528,3.691212575,2F3F
2022-04-01 15:36:21.625,1,FALSE,0,0.09399698000000001,0134,2.0981468750000003,1ADB,0.69643217,08EA,0.40284420000000004,0528,3.6906022050000002,2F3D
2022-04-01 15:36:37.625,1,FALSE,0,0.09399698000000001,0134,2.085939475,1AB3,0.696126985,08E9,0.40253901500000006,0527,3.6915177600000004,2F40
2022-04-01 15:36:53.624,1,FALSE,0,0.096743645,013D,2.099977985,1AE1,0.6949062450000001,08E5,0.40253901500000006,0527,3.6921281300000004,2F42
2022-04-01 15:37:09.626,1,FALSE,0,0.09430216500000001,0135,2.101198725,1AE5,0.6952114300000001,08E6,0.403149385,0529,3.693043685,2F45
2022-04-01 15:37:25.625,1,FALSE,0,0.094912535,0137,2.0947898400000002,1AD0,0.69399069,08E2,0.40345457,052A,3.6927385000000004,2F44
2022-04-01 15:37:41.625,1,FALSE,0,0.09399698000000001,0134,2.08990688,1AC0,0.698568465,08F1,0.40253901500000006,0527,3.692433315,2F43
2022-04-01 15:37:57.626,1,FALSE,0,0.09369179500000001,0133,2.09906243,1ADE,0.69338032,08E0,0.40253901500000006,0527,3.692433315,2F43
2022-04-01 15:38:13.625,1,FALSE,0,0.09277624000000001,0130,2.100588355,1AE3,0.696126985,08E9,0.40253901500000006,0527,3.6927385000000004,2F44
2022-04-01 15:38:29.625,1,FALSE,0,0.095522905,0139,2.0963157650000004,1AD5,0.6955166150000001,08E7,0.40284420000000004,0528,3.691822945,2F41
2022-04-01 15:38:45.625,1,FALSE,0,0.09399698000000001,0134,2.090822435,1AC3,0.696126985,08E9,0.40284420000000004,0528,3.692433315,2F43
2022-04-01 15:39:01.625,1,FALSE,0,0.09308142500000001,0131,2.09540021,1AD2,0.6955166150000001,08E7,0.40223383,0526,3.6921281300000004,2F42
2022-04-01 15:39:17.625,1,FALSE,0,0.096133275,013B,2.09601058,1AD4,0.696126985,08E9,0.40192864500000003,0525,3.691822945,2F41
2022-04-01 15:39:33.625,1,FALSE,0,0.096743645,013D,2.0975365050000003,1AD9,0.69338032,08E0,0.40284420000000004,0528,3.691212575,2F3F
2022-04-01 15:39:49.624,1,FALSE,0,0.095522905,0139,2.1057765,1AF4,0.6949062450000001,08E5,0.40253901500000006,0527,3.692433315,2F43
2022-04-01 15:40:05.624,1,FALSE,0,0.09399698000000001,0134,2.09662095,1AD6,0.6946010600000001,08E4,0.40223383,0526,3.691822945,2F41
2022-04-01 15:40:21.625,1,FALSE,0,0.09460735,0136,2.092653545,1AC9,0.6958218,08E8,0.40284420000000004,0528,3.6915177600000004,2F40
2022-04-01 15:40:37.624,1,FALSE,0,0.09521772,0138,2.109743905,1B01,0.6958218,08E8,0.40345457,052A,3.691212575,2F3F
2022-04-01 15:40:53.625,1,FALSE,0,0.09582809,013A,2.0896016950000003,1ABF,0.6952114300000001,08E6,0.40284420000000004,0528,3.692433315,2F43
2022-04-01 15:41:09.625,1,FALSE,0,0.096133275,013B,2.090822435,1AC3,0.6958218,08E8,0.40223383,0526,3.6915177600000004,2F40
2022-04-01 15:41:25.625,1,FALSE,0,0.09826957000000001,0142,2.0975365050000003,1AD9,0.6958218,08E8,0.40253901500000006,0527,3.6909073900000005,2F3E
2022-04-01 15:41:41.625,1,FALSE,0,0.09369179500000001,0133,2.09784169,1ADA,0.6979580950000001,08EF,0.40253901500000006,0527,3.691212575,2F3F
2022-04-01 15:41:57.625,1,FALSE,0,0.09369179500000001,0133,2.092043175,1AC7,0.696126985,08E9,0.40223383,0526,3.6915177600000004,2F40
2022-04-01 15:42:13.625,1,FALSE,0,0.09460735,0136,2.0987572450000003,1ADD,0.69643217,08EA,0.40284420000000004,0528,3.691212575,2F3F
2022-04-01 15:42:29.625,1,FALSE,0,0.09643846,013C,2.100588355,1AE3,0.69643217,08EA,0.40284420000000004,0528,3.6906022050000002,2F3D
2022-04-01 15:42:45.625,1,FALSE,0,0.095522905,0139,2.0844135500000003,1AAE,0.6955166150000001,08E7,0.40223383,0526,3.6909073900000005,2F3E
2022-04-01 15:43:01.624,1,FALSE,0,0.09338661000000001,0132,2.104250575,1AEF,0.6952114300000001,08E6,0.40284420000000004,0528,3.691212575,2F3F
2022-04-01 15:43:17.624,1,FALSE,0,0.09582809,013A,2.103029835,1AEB,0.6952114300000001,08E6,0.40223383,0526,3.6915177600000004,2F40
2022-04-01 15:43:33.626,1,FALSE,0,0.09369179500000001,0133,2.0969261350000004,1AD7,0.6949062450000001,08E5,0.40284420000000004,0528,3.691212575,2F3F
2022-04-01 15:43:49.625,1,FALSE,0,0.09338661000000001,0132,2.09845206,1ADC,0.694295875,08E3,0.40162346000000004,0524,3.6906022050000002,2F3D
2022-04-01 15:44:05.625,1,FALSE,0,0.095522905,0139,2.1021142800000003,1AE8,0.698568465,08F1,0.40284420000000004,0528,3.691212575,2F3F
2022-04-01 15:44:21.626,1,FALSE,0,0.09643846,013C,2.09906243,1ADE,0.6976529100000001,08EE,0.40253901500000006,0527,3.6915177600000004,2F40
2022-04-01 15:44:37.625,1,FALSE,0,0.09399698000000001,0134,2.1039453900000002,1AEE,0.6946010600000001,08E4,0.40284420000000004,0528,3.691822945,2F41
2022-04-01 15:44:53.625,1,FALSE,0,0.09460735,0136,2.1021142800000003,1AE8,0.6976529100000001,08EE,0.40223383,0526,3.691212575,2F3F
2022-04-01 15:45:09.625,1,FALSE,0,0.096743645,013D,2.0917379900000004,1AC6,0.6958218,08E8,0.40223383,0526,3.691822945,2F41
2022-04-01 15:45:25.625,1,FALSE,0,0.09521772,0138,2.1027246500000003,1AEA,0.6955166150000001,08E7,0.40253901500000006,0527,3.691822945,2F41
2022-04-01 15:45:41.625,1,FALSE,0,0.09247105500000001,012F,2.0987572450000003,1ADD,0.6970425400000001,08EC,0.40284420000000004,0528,3.6921281300000004,2F42
2022-04-01 15:45:57.625,1,FALSE,0,0.09216587000000001,012E,2.099977985,1AE1,0.6946010600000001,08E4,0.40284420000000004,0528,3.691822945,2F41
2022-04-01 15:46:13.624,1,FALSE,0,0.09582809,013A,2.092043175,1AC7,0.6949062450000001,08E5,0.40345457,052A,3.692433315,2F43
2022-04-01 15:46:29.625,1,FALSE,0,0.09155550000000001,012C,2.0947898400000002,1AD0,0.69399069,08E2,0.403149385,0529,3.6927385000000004,2F44
2022-04-01 15:46:45.626,1,FALSE,0,0.096133275,013B,2.0969261350000004,1AD7,0.69826328,08F0,0.40192864500000003,0525,3.6915177600000004,2F40
2022-04-01 15:47:01.625,1,FALSE,0,0.094912535,0137,2.0987572450000003,1ADD,0.6973477250000001,08ED,0.40223383,0526,3.691212575,2F3F
2022-04-01 15:47:17.625,1,FALSE,0,0.09399698000000001,0134,2.0963157650000004,1AD5,0.6967373550000001,08EB,0.40192864500000003,0525,3.6906022050000002,2F3D
2022-04-01 15:47:33.625,1,FALSE,0,0.094912535,0137,2.08868614,1ABC,0.6958218,08E8,0.40253901500000006,0527,3.6906022050000002,2F3D
2022-04-01 15:47:49.625,1,FALSE,0,0.09582809,013A,2.0947898400000002,1AD0,0.693685505,08E1,0.40284420000000004,0528,3.691822945,2F41
2022-04-01 15:48:05.625,1,FALSE,0,0.09430216500000001,0135,2.0929587300000003,1ACA,0.694295875,08E3,0.403149385,0529,3.691822945,2F41
2022-04-01 15:48:21.625,1,FALSE,0,0.09643846,013C,2.101198725,1AE5,0.6967373550000001,08EB,0.40253901500000006,0527,3.691212575,2F3F
2022-04-01 15:48:37.625,1,FALSE,0,0.09308142500000001,0131,2.10699724,1AF8,0.6949062450000001,08E5,0.40284420000000004,0528,3.6915177600000004,2F40
2022-04-01 15:48:53.624,1,FALSE,0,0.09643846,013C,2.0996728,1AE0,0.6949062450000001,08E5,0.40284420000000004,0528,3.6906022050000002,2F3D
2022-04-01 15:49:09.626,1,FALSE,0,0.09369179500000001,0133,2.0941794700000003,1ACE,0.69826328,08F0,0.40223383,0526,3.691822945,2F41
2022-04-01 15:49:25.625,1,FALSE,0,0.09430216500000001,0135,2.104860945,1AF1,0.6952114300000001,08E6,0.40253901500000006,0527,3.6915177600000004,2F40
2022-04-01 15:49:41.625,1,FALSE,0,0.09796438500000001,0141,2.0996728,1AE0,0.6955166150000001,08E7,0.40223383,0526,3.6906022050000002,2F3D
2022-04-01 15:49:57.626,1,FALSE,0,0.09460735,0136,2.0969261350000004,1AD7,0.6958218,08E8,0.40253901500000006,0527,3.6896866500000005,2F3A
2022-04-01 15:50:13.625,1,FALSE,0,0.09430216500000001,0135,2.09723132,1AD8,0.69399069,08E2,0.40192864500000003,0525,3.6915177600000004,2F40
2022-04-01 15:50:29.625,1,FALSE,0,0.09430216500000001,0135,2.09662095,1AD6,0.6946010600000001,08E4,0.40253901500000006,0527,3.6915177600000004,2F40
2022-04-01 15:50:45.625,1,FALSE,0,0.09399698000000001,0134,2.091432805,1AC5,0.693685505,08E1,0.40253901500000006,0527,3.691822945,2F41
2022-04-01 15:51:01.625,1,FALSE,0,0.09399698000000001,0134,2.0975365050000003,1AD9,0.6949062450000001,08E5,0.40284420000000004,0528,3.692433315,2F43
2022-04-01 15:51:17.625,1,FALSE,0,0.095522905,0139,2.09845206,1ADC,0.69643217,08EA,0.403149385,0529,3.691212575,2F3F
2022-04-01 15:51:33.625,1,FALSE,0,0.095522905,0139,2.1057765,1AF4,0.696126985,08E9,0.403149385,0529,3.691822945,2F41
2022-04-01 15:51:49.624,1,FALSE,0,0.09277624000000001,0130,2.09906243,1ADE,0.6949062450000001,08E5,0.40284420000000004,0528,3.6915177600000004,2F40
2022-04-01 15:52:05.624,1,FALSE,0,0.09369179500000001,0133,2.09723132,1AD8,0.6973477250000001,08ED,0.40253901500000006,0527,3.691212575,2F3F
2022-04-01 15:52:21.626,1,FALSE,0,0.096133275,013B,2.0896016950000003,1ABF,0.6955166150000001,08E7,0.403149385,0529,3.6915177600000004,2F40
2022-04-01 15:52:37.625,1,FALSE,0,0.09338661000000001,0132,2.09662095,1AD6,0.6952114300000001,08E6,0.403149385,0529,3.691212575,2F3F
2022-04-01 15:52:53.625,1,FALSE,0,0.094912535,0137,2.1033350200000003,1AEC,0.696126985,08E9,0.403149385,0529,3.6909073900000005,2F3E
2022-04-01 15:53:09.626,1,FALSE,0,0.09460735,0136,2.1073024250000003,1AF9,0.69399069,08E2,0.40345457,052A,3.691212575,2F3F
2022-04-01 15:53:25.625,1,FALSE,0,0.09521772,0138,2.093263915,1ACB,0.6946010600000001,08E4,0.40345457,052A,3.6906022050000002,2F3D
2022-04-01 15:53:41.625,1,FALSE,0,0.09460735,0136,2.0993676150000002,1ADF,0.694295875,08E3,0.40284420000000004,0528,3.6915177600000004,2F40
2022-04-01 15:53:57.625,1,FALSE,0,0.095522905,0139,2.1033350200000003,1AEC,0.693685505,08E1,0.40284420000000004,0528,3.691212575,2F3F
2022-04-01 15:54:13.625,1,FALSE,0,0.094912535,0137,2.101809095,1AE7,0.696126985,08E9,0.40284420000000004,0528,3.6921281300000004,2F42
2022-04-01 15:54:29.625,1,FALSE,0,0.09277624000000001,0130,2.0877705850000003,1AB9,0.6970425400000001,08EC,0.40223383,0526,3.6909073900000005,2F3E
2022-04-01 15:54:45.625,1,FALSE,0,0.09460735,0136,2.1033350200000003,1AEC,0.6976529100000001,08EE,0.40253901500000006,0527,3.691822945,2F41
2022-04-01 15:55:01.622,1,FALSE,0,0.09338661000000001,0132,2.0923483600000004,1AC8,0.69643217,08EA,0.40223383,0526,3.692433315,2F43
2022-04-01 15:55:17.626,1,FALSE,0,0.09521772,0138,2.0889913250000003,1ABD,0.6952114300000001,08E6,0.40284420000000004,0528,3.6915177600000004,2F40
2022-04-01 15:55:33.626,1,FALSE,0,0.09338661000000001,0132,2.103640205,1AED,0.696126985,08E9,0.40253901500000006,0527,3.6909073900000005,2F3E
2022-04-01 15:55:49.623,1,FALSE,0,0.09338661000000001,0132,2.0969261350000004,1AD7,0.6967373550000001,08EB,0.40192864500000003,0525,3.6921281300000004,2F42
2022-04-01 15:56:05.627,1,FALSE,0,0.09582809,013A,2.100588355,1AE3,0.6955166150000001,08E7,0.40192864500000003,0525,3.6921281300000004,2F42
2022-04-01 15:56:21.626,1,FALSE,0,0.09643846,013C,2.104250575,1AEF,0.6958218,08E8,0.40253901500000006,0527,3.6915177600000004,2F40
2022-04-01 15:56:37.623,1,FALSE,0,0.094912535,0137,2.09662095,1AD6,0.6955166150000001,08E7,0.40284420000000004,0528,3.6909073900000005,2F3E
2022-04-01 15:56:53.625,1,FALSE,0,0.09186068500000001,012D,2.09662095,1AD6,0.694295875,08E3,0.40253901500000006,0527,3.691212575,2F3F
2022-04-01 15:57:09.625,1,FALSE,0,0.09460735,0136,2.1021142800000003,1AE8,0.6967373550000001,08EB,0.40253901500000006,0527,3.6906022050000002,2F3D
2022-04-01 15:57:25.625,1,FALSE,0,0.09216587000000001,012E,2.0981468750000003,1ADB,0.6949062450000001,08E5,0.40345457,052A,3.6921281300000004,2F42
2022-04-01 15:57:41.625,1,FALSE,0,0.09399698000000001,0134,2.0877705850000003,1AB9,0.6955166150000001,08E7,0.40284420000000004,0528,3.6915177600000004,2F40
2022-04-01 15:57:57.625,1,FALSE,0,0.09521772,0138,2.103640205,1AED,0.6970425400000001,08EC,0.40253901500000006,0527,3.692433315,2F43
2022-04-01 15:58:13.624,1,FALSE,0,0.09277624000000001,0130,2.1008935400000004,1AE4,0.6952114300000001,08E6,0.40253901500000006,0527,3.691212575,2F3F
2022-04-01 15:58:29.624,1,FALSE,0,0.09369179500000001,0133,2.09784169,1ADA,0.6958218,08E8,0.40223383,0526,3.6915177600000004,2F40
2022-04-01 15:58:45.626,1,FALSE,0,0.09430216500000001,0135,2.095095025,1AD1,0.6952114300000001,08E6,0.403149385,0529,3.6927385000000004,2F44
2022-04-01 15:59:01.625,1,FALSE,0,0.09430216500000001,0135,2.09662095,1AD6,0.6976529100000001,08EE,0.40253901500000006,0527,3.693043685,2F45
2022-04-01 15:59:17.625,1,FALSE,0,0.096133275,013B,2.08929651,1ABE,0.6952114300000001,08E6,0.40253901500000006,0527,3.691822945,2F41
2022-04-01 15:59:33.625,1,FALSE,0,0.09308142500000001,0131,2.0993676150000002,1ADF,0.6967373550000001,08EB,0.40284420000000004,0528,3.6921281300000004,2F42
2022-04-01 15:59:49.625,1,FALSE,0,0.09460735,0136,2.0963157650000004,1AD5,0.6970425400000001,08EC,0.40284420000000004,0528,3.6915177600000004,2F40
2022-04-01 16:00:05.625,1,FALSE,0,0.09430216500000001,0135,2.093874285,1ACD,0.69826328,08F0,0.40223383,0526,3.691822945,2F41
2022-04-01 16:00:21.625,1,FALSE,0,0.09399698000000001,0134,2.09051725,1AC2,0.6967373550000001,08EB,0.40284420000000004,0528,3.6921281300000004,2F42
2022-04-01 16:00:37.625,1,FALSE,0,0.09430216500000001,0135,2.104860945,1AF1,0.694295875,08E3,0.40192864500000003,0525,3.6915177600000004,2F40
2022-04-01 16:00:53.624,1,FALSE,0,0.095522905,0139,2.093874285,1ACD,0.69338032,08E0,0.40253901500000006,0527,3.693043685,2F45
2022-04-01 16:01:09.625,1,FALSE,0,0.096133275,013B,2.0896016950000003,1ABF,0.696126985,08E9,0.40223383,0526,3.6906022050000002,2F3D
2022-04-01 16:01:25.624,1,FALSE,0,0.094912535,0137,2.110354275,1B03,0.6958218,08E8,0.40284420000000004,0528,3.6915177600000004,2F40
2022-04-01 16:01:41.625,1,FALSE,0,0.09643846,013C,2.092043175,1AC7,0.696126985,08E9,0.40223383,0526,3.6915177600000004,2F40
2022-04-01 16:01:57.626,1,FALSE,0,0.09582809,013A,2.0877705850000003,1AB9,0.6952114300000001,08E6,0.40284420000000004,0528,3.6906022050000002,2F3D
2022-04-01 16:02:13.625,1,FALSE,0,0.09247105500000001,012F,2.0975365050000003,1AD9,0.6976529100000001,08EE,0.403149385,0529,3.6915177600000004,2F40
2022-04-01 16:02:29.625,1,FALSE,0,0.09521772,0138,2.095095025,1AD1,0.6952114300000001,08E6,0.40284420000000004,0528,3.6927385000000004,2F44
2022-04-01 16:02:45.625,1,FALSE,0,0.09460735,0136,2.101809095,1AE7,0.6949062450000001,08E5,0.403149385,0529,3.691822945,2F41
2022-04-01 16:03:01.625,1,FALSE,0,0.09338661000000001,0132,2.08929651,1ABE,0.6952114300000001,08E6,0.40284420000000004,0528,3.691212575,2F3F
2022-04-01 16:03:17.625,1,FALSE,0,0.096743645,013D,2.0969261350000004,1AD7,0.696126985,08E9,0.40223383,0526,3.691212575,2F3F
2022-04-01 16:03:33.625,1,FALSE,0,0.09582809,013A,2.0929587300000003,1ACA,0.696126985,08E9,0.40253901500000006,0527,3.691212575,2F3F
2022-04-01 16:03:49.624,1,FALSE,0,0.09369179500000001,0133,2.0969261350000004,1AD7,0.6955166150000001,08E7,0.40223383,0526,3.691822945,2F41
2022-04-01 16:04:05.624,1,FALSE,0,0.09521772,0138,2.099977985,1AE1,0.6949062450000001,08E5,0.40192864500000003,0525,3.692433315,2F43
2022-04-01 16:04:21.626,1,FALSE,0,0.09308142500000001,0131,2.0969261350000004,1AD7,0.6967373550000001,08EB,0.40223383,0526,3.691822945,2F41
2022-04-01 16:04:37.625,1,FALSE,0,0.094912535,0137,2.0963157650000004,1AD5,0.6967373550000001,08EB,0.403149385,0529,3.692433315,2F43
2022-04-01 16:04:53.625,1,FALSE,0,0.09338661000000001,0132,2.10455576,1AF0,0.6970425400000001,08EC,0.40253901500000006,0527,3.6921281300000004,2F42
2022-04-01 16:05:09.626,1,FALSE,0,0.09643846,013C,2.09845206,1ADC,0.6949062450000001,08E5,0.40223383,0526,3.6915177600000004,2F40
2022-04-01 16:05:25.625,1,FALSE,0,0.09399698000000001,0134,2.09784169,1ADA,0.6946010600000001,08E4,0.403149385,0529,3.6921281300000004,2F42
2022-04-01 16:05:41.625,1,FALSE,0,0.09369179500000001,0133,2.09601058,1AD4,0.6946010600000001,08E4,0.40375975500000005,052B,3.6921281300000004,2F42
2022-04-01 16:05:57.625,1,FALSE,0,0.09369179500000001,0133,2.099977985,1AE1,0.69338032,08E0,0.40253901500000006,0527,3.691822945,2F41
2022-04-01 16:06:13.625,1,FALSE,0,0.09308142500000001,0131,2.0963157650000004,1AD5,0.696126985,08E9,0.40223383,0526,3.692433315,2F43
2022-04-01 16:06:29.625,1,FALSE,0,0.09430216500000001,0135,2.092653545,1AC9,0.6958218,08E8,0.403149385,0529,3.6915177600000004,2F40
2022-04-01 16:06:45.625,1,FALSE,0,0.095522905,0139,2.09601058,1AD4,0.6946010600000001,08E4,0.40284420000000004,0528,3.691212575,2F3F
2022-04-01 16:07:01.624,1,FALSE,0,0.09460735,0136,2.09723132,1AD8,0.6967373550000001,08EB,0.40253901500000006,0527,3.6909073900000005,2F3E
2022-04-01 16:07:17.624,1,FALSE,0,0.09643846,013C,2.10028317,1AE2,0.6946010600000001,08E4,0.40284420000000004,0528,3.6921281300000004,2F42
2022-04-01 16:07:33.626,1,FALSE,0,0.09277624000000001,0130,2.0941794700000003,1ACE,0.6949062450000001,08E5,0.403149385,0529,3.6933488700000003,2F46
2022-04-01 16:07:49.625,1,FALSE,0,0.094912535,0137,2.09784169,1ADA,0.6967373550000001,08EB,0.40284420000000004,0528,3.6915177600000004,2F40
2022-04-01 16:08:05.625,1,FALSE,0,0.09277624000000001,0130,2.0993676150000002,1ADF,0.6955166150000001,08E7,0.40253901500000006,0527,3.6906022050000002,2F3D
2022-04-01 16:08:21.626,1,FALSE,0,0.09399698000000001,0134,2.09601058,1AD4,0.6952114300000001,08E6,0.40253901500000006,0527,3.6909073900000005,2F3E
2022-04-01 16:08:37.625,1,FALSE,0,0.09399698000000001,0134,2.100588355,1AE3,0.698568465,08F1,0.40284420000000004,0528,3.691822945,2F41
2022-04-01 16:08:53.625,1,FALSE,0,0.09399698000000001,0134,2.0865498450000004,1AB5,0.6958218,08E8,0.40284420000000004,0528,3.6921281300000004,2F42
2022-04-01 16:09:09.625,1,FALSE,0,0.09521772,0138,2.09906243,1ADE,0.6970425400000001,08EC,0.40253901500000006,0527,3.6915177600000004,2F40
2022-04-01 16:09:25.625,1,FALSE,0,0.09430216500000001,0135,2.0935691000000003,1ACC,0.696126985,08E9,0.403149385,0529,3.6906022050000002,2F3D
2022-04-01 16:09:41.625,1,FALSE,0,0.097354015,013F,2.0929587300000003,1ACA,0.6952114300000001,08E6,0.40223383,0526,3.691212575,2F3F
